DATETIME,WZ_Coast (BIDCLOSE_LOAD_FORECAST),WZ_ERCOT (BIDCLOSE_LOAD_FORECAST),WZ_East (BIDCLOSE_LOAD_FORECAST),WZ_FarWest (BIDCLOSE_LOAD_FORECAST),WZ_North (BIDCLOSE_LOAD_FORECAST),WZ_NorthCentral (BIDCLOSE_LOAD_FORECAST),WZ_SouthCentral (BIDCLOSE_LOAD_FORECAST),WZ_Southern (BIDCLOSE_LOAD_FORECAST),WZ_West (BIDCLOSE_LOAD_FORECAST),ERCOT (TOTAL_RESOURCE_CAP_OUT),ERCOT (SOLAR_STPPF_BIDCLOSE),ERCOT (WIND_STWPF_BIDCLOSE),GR_COASTAL (WIND_STWPF_BIDCLOSE),GR_ERCOT (WIND_STWPF_BIDCLOSE),GR_NORTH (WIND_STWPF_BIDCLOSE),GR_PANHANDLE (WIND_STWPF_BIDCLOSE),GR_SOUTH (WIND_STWPF_BIDCLOSE),GR_WEST (WIND_STWPF_BIDCLOSE),HB_NORTH (DALMP),HB_NORTH (RTLMP)
2022-05-09 02:00:00+00:00,15481.5996,58941.4807,2226.8301,4574.48,1466.13,18139.3008,10324.0,4854.6602,1874.48,14995.0,194.1,23610.9,3689.2,23610.9,1957.7,3512.6,3191.2,11260.2,100.55,78.625
2022-05-09 03:00:00+00:00,14810.5,56320.9405,2132.6599,4516.1099,1410.74,17220.8008,9763.8398,4658.0801,1808.21,14995.0,0.0,24131.4,3543.0,24131.4,1985.1,3606.1,3257.9,11739.3,78.81,67.9125
2022-05-09 04:00:00+00:00,13979.2002,52631.9501,1970.55,4383.1602,1301.62,15939.0996,8976.7002,4376.1299,1705.49,14995.0,0.0,24921.9,3390.8,24921.9,2000.8,3784.7,3290.1,12455.5,62.53,60.475
2022-05-09 05:00:00+00:00,13134.9004,48751.1807,1798.71,4255.3599,1193.67,14609.7002,8119.8101,4047.22,1591.8101,15519.0,0.0,25700.9,3228.5,25700.9,2067.8,3883.9,3303.1,13217.6,57.12,62.14
2022-05-09 06:00:00+00:00,12863.9004,47020.631,1660.96,4333.2402,1154.28,14001.4004,7629.9702,3842.1899,1534.6899,15519.0,0.0,25968.5,3044.2,25968.5,2072.4,3930.6,3423.3,13498.0,54.03,70.015
2022-05-09 07:00:00+00:00,12289.4004,44488.7903,1558.98,4294.6299,1084.88,13146.2998,7003.1001,3658.5901,1452.91,15519.0,0.0,25897.0,2824.1,25897.0,2081.3,3927.6,3328.6,13735.4,48.18,56.5575
2022-05-09 08:00:00+00:00,11875.5,42538.4,1489.54,4219.1899,1031.72,12493.2998,6560.4702,3488.0701,1380.61,15519.0,0.0,25627.7,2663.6,25627.7,2058.1,3915.9,3248.4,13741.7,37.91,48.19
2022-05-09 09:00:00+00:00,11723.5996,41593.9691,1460.87,4189.7798,1014.73,12139.5996,6330.5601,3390.97,1343.86,15519.0,0.0,25202.6,2561.0,25202.6,2021.0,3895.9,3173.9,13550.8,37.4,47.435
2022-05-09 10:00:00+00:00,11756.7002,41361.7701,1469.86,4185.0498,1014.05,12021.7002,6281.0698,3337.8201,1295.52,16004.0,0.0,24636.9,2557.5,24636.9,1999.8,3889.0,3069.9,13120.7,45.14,49.345
2022-05-09 11:00:00+00:00,12129.7002,42351.4796,1544.85,4205.5098,1037.3101,12283.2998,6483.3398,3398.9299,1268.54,16004.0,0.0,24003.7,2625.7,24003.7,1974.3,3895.0,2951.9,12556.8,52.18,54.255
2022-05-09 12:00:00+00:00,12556.9004,44124.9805,1657.17,4230.48,1100.64,12841.0,6892.96,3563.77,1282.0601,16004.0,23.1,23050.3,2616.7,23050.3,1919.5,3870.0,2797.9,11846.2,51.9,56.2075
2022-05-09 13:00:00+00:00,12929.7002,45536.5807,1723.4,4240.48,1147.5,13318.4004,7210.6401,3649.8999,1316.5601,16004.0,1185.5,21855.1,2602.4,21855.1,1881.3,3826.7,2562.2,10982.5,57.46,58.7175
2022-05-09 14:00:00+00:00,13773.2002,48291.4395,1812.86,4264.1099,1232.5,14268.0996,7665.3599,3893.9399,1381.37,16052.0,5662.6,20575.7,2792.4,20575.7,1849.1,3674.6,2323.9,9935.7,52.9,54.045
2022-05-09 15:00:00+00:00,14831.7998,51581.32,1947.12,4244.9302,1323.62,15298.7002,8251.0898,4191.3799,1492.6801,16004.0,8396.5,20203.1,3138.9,20203.1,1848.6,3619.0,2233.1,9363.5,56.97,57.6275
2022-05-09 16:00:00+00:00,15979.0,55232.3415,2071.5801,4339.2202,1378.22,16402.8008,8943.9102,4543.4702,1574.14,16004.0,9317.1,20263.3,3462.4,20263.3,1850.1,3723.0,2200.5,9027.3,64.22,55.8625
2022-05-09 17:00:00+00:00,17013.4004,58819.1805,2195.5801,4404.21,1435.24,17515.5,9760.5801,4882.9199,1611.75,16004.0,9566.7,19788.0,3666.7,19788.0,1791.3,3686.4,2153.8,8489.8,70.0,60.0525
2022-05-09 18:00:00+00:00,17891.0996,62300.7704,2316.0901,4474.04,1493.89,18595.3008,10642.0,5212.1099,1676.24,16004.0,9690.1,19257.1,3801.7,19257.1,1704.5,3617.5,2139.9,7993.5,66.82,71.6325
2022-05-09 19:00:00+00:00,18855.6992,65682.9792,2434.3,4543.3301,1567.99,19670.0996,11394.7002,5428.6001,1788.26,16004.0,9806.0,19050.6,3901.0,19050.6,1648.1,3574.9,2214.0,7712.6,79.91,83.5025
2022-05-09 20:00:00+00:00,19535.9004,68218.3208,2522.22,4589.48,1621.7,20554.8008,11904.7998,5606.3198,1883.1,16309.0,9824.2,19412.8,4023.6,19412.8,1602.2,3524.5,2322.6,7939.9,85.68,85.3225
2022-05-09 21:00:00+00:00,19886.0,69848.7092,2569.1499,4607.7798,1654.3,21267.0,12202.5996,5692.6299,1969.25,16438.0,9880.1,19883.8,4079.6,19883.8,1597.4,3488.5,2438.7,8279.6,94.18,100.215
2022-05-09 22:00:00+00:00,19751.9004,70436.0511,2591.48,4630.0801,1681.23,21739.3008,12295.0,5734.5898,2012.47,16438.0,9656.8,20405.8,4118.2,20405.8,1624.6,3439.2,2586.7,8637.1,106.04,183.7625
2022-05-09 23:00:00+00:00,19074.8008,69709.6116,2585.3999,4597.48,1695.52,21877.8008,12196.7002,5661.1099,2020.8,16438.0,9382.9,20955.7,4182.0,20955.7,1672.7,3385.0,2761.8,8954.2,103.81,101.415
2022-05-10 00:00:00+00:00,17923.3008,67493.4713,2532.4399,4605.25,1695.9,21465.4004,11820.7002,5441.96,2008.52,16446.0,7692.4,21130.5,4093.4,21130.5,1701.4,3273.0,2920.3,9142.4,96.57,80.935
2022-05-10 01:00:00+00:00,16780.3008,64095.0917,2426.3201,4595.2002,1616.84,20373.4004,11177.2002,5179.3901,1946.4399,16321.0,2396.9,20508.7,3748.0,20508.7,1738.4,2965.2,3020.8,9036.3,113.19,76.5225
2022-05-10 02:00:00+00:00,16138.5,61376.2204,2349.97,4598.7798,1550.98,19302.4004,10584.4004,4992.8198,1858.37,16321.0,183.7,20280.5,3383.3,20280.5,1822.9,2678.7,3132.0,9263.6,112.61,83.065
2022-05-10 03:00:00+00:00,15378.5,58557.1405,2239.3201,4543.4502,1484.16,18334.9004,10028.7998,4740.77,1807.24,16537.0,0.0,21053.4,3152.5,21053.4,1898.2,2660.6,3248.9,10093.2,69.21,72.9725
2022-05-10 04:00:00+00:00,14413.2002,54526.3608,2060.4399,4413.7202,1366.58,16903.5,9206.1904,4454.8501,1707.88,17145.0,0.0,22414.4,3001.1,22414.4,1973.4,2928.7,3262.3,11248.9,59.54,81.8075
2022-05-10 05:00:00+00:00,13520.0,50454.03,1877.27,4279.9702,1242.11,15485.2998,8317.75,4131.04,1600.59,16677.0,0.0,23406.5,2826.8,23406.5,2011.6,3310.6,3173.2,12084.3,56.13,60.4475
2022-05-10 06:00:00+00:00,13002.7002,47226.9508,1736.8101,4269.54,1182.38,13952.4004,7678.4902,3915.6799,1488.95,17252.0,0.0,23838.1,2830.1,23838.1,1988.0,3604.5,3126.5,12289.0,56.91,65.52
2022-05-10 07:00:00+00:00,12406.7002,44629.4297,1625.72,4225.7998,1099.89,13025.0996,7101.3701,3746.0,1398.85,17252.0,0.0,23759.7,2628.7,23759.7,1977.7,3639.6,3029.9,12483.8,53.27,55.89
2022-05-10 08:00:00+00:00,11962.4004,42567.7704,1544.03,4146.21,1035.01,12293.7002,6692.1299,3580.1399,1314.15,17252.0,0.0,23509.3,2563.9,23509.3,1954.4,3545.3,2935.1,12510.6,46.84,47.7975
2022-05-10 09:00:00+00:00,11737.4004,41705.6502,1511.25,4128.1899,1014.25,11992.5,6541.3799,3482.29,1298.39,17252.0,0.0,23164.3,2511.1,23164.3,1926.9,3422.6,2858.3,12445.4,45.12,50.0975
2022-05-10 10:00:00+00:00,11719.2998,41603.69,1516.23,4135.8999,1011.78,11951.7002,6552.54,3447.0901,1269.15,17516.0,0.0,22412.1,2422.5,22412.1,1862.0,3221.6,2799.0,12107.0,50.14,59.1375
2022-05-10 11:00:00+00:00,12095.2998,42784.9997,1588.16,4160.3198,1037.83,12322.5,6790.5801,3518.6299,1271.6801,17516.0,0.0,21290.4,2344.4,21290.4,1720.4,3029.2,2743.3,11453.1,63.55,86.57
2022-05-10 12:00:00+00:00,12548.5,44807.07,1703.55,4192.1001,1104.64,12976.5,7256.0898,3709.8501,1315.84,17516.0,18.5,19963.2,2217.4,19963.2,1604.1,2847.7,2663.3,10630.7,58.0,183.0975
2022-05-10 13:00:00+00:00,12938.7998,46305.96,1768.46,4194.3501,1148.52,13499.0,7613.4902,3786.02,1357.3199,17516.0,850.3,18745.7,2174.8,18745.7,1560.7,2580.2,2603.8,9826.2,60.25,72.145
2022-05-10 14:00:00+00:00,13829.9004,48647.1508,1848.29,4196.8999,1223.37,14258.4004,7899.2402,3968.8899,1422.16,17516.0,3776.7,17959.8,2342.2,17959.8,1586.8,2036.5,2624.8,9369.5,61.0,57.2175
2022-05-10 15:00:00+00:00,14856.7002,51327.5598,1968.2,4158.3301,1307.17,15072.5996,8269.71,4190.6099,1504.24,17516.0,5748.4,17452.5,2616.7,17452.5,1612.2,1368.3,2705.1,9150.2,55.02,44.555
2022-05-10 16:00:00+00:00,15858.4004,54254.9015,2087.03,4247.5601,1361.51,15957.4004,8698.1104,4495.7402,1549.15,17627.0,7390.5,16848.9,2956.3,16848.9,1556.3,1036.9,2780.7,8518.7,54.71,49.83
2022-05-10 17:00:00+00:00,16761.1992,57155.4981,2206.71,4320.9902,1417.0699,16853.6992,9233.9297,4792.8799,1569.02,17627.0,8216.0,16109.0,3130.9,16109.0,1460.3,896.2,2794.7,7826.9,64.33,65.6325
2022-05-10 18:00:00+00:00,17515.6992,60105.529,2323.1001,4350.73,1473.34,17793.0996,9941.29,5087.6201,1620.65,17627.0,8686.7,16040.9,3283.7,16040.9,1422.3,938.9,2827.9,7568.1,69.14,75.92
2022-05-10 19:00:00+00:00,18395.0996,63198.6403,2439.8999,4412.4502,1545.8199,18743.3008,10646.0,5289.6899,1726.38,17627.0,8775.3,16930.9,3505.4,16930.9,1397.0,1314.6,2937.8,7776.1,74.41,75.22
2022-05-10 20:00:00+00:00,19012.5,65462.1698,2523.8201,4487.9902,1600.8,19433.6992,11147.2002,5446.7202,1809.4399,17627.0,8865.1,18563.4,3793.8,18563.4,1372.9,1867.8,3069.4,8459.5,71.98,76.4975
2022-05-10 21:00:00+00:00,19352.3008,67014.1011,2562.3301,4550.5801,1637.4399,20053.5,11459.2002,5506.27,1892.48,18351.0,8763.7,20210.7,4003.9,20210.7,1420.6,2419.0,3201.0,9166.2,92.08,77.545
2022-05-10 22:00:00+00:00,19277.6992,67568.8789,2581.05,4586.21,1659.49,20459.0,11555.5996,5533.52,1916.3101,18564.0,7471.5,21494.3,4122.3,21494.3,1528.3,2957.0,3293.5,9593.2,98.89,89.84
2022-05-10 23:00:00+00:00,18690.5,66775.8092,2568.9399,4549.0498,1667.24,20478.5996,11472.0,5447.1299,1902.35,18564.0,6562.5,22474.6,4148.2,22474.6,1639.8,3208.4,3357.1,10121.1,86.04,92.9325
2022-05-11 00:00:00+00:00,17586.5,64507.9308,2510.75,4551.1401,1662.3199,20025.3008,11110.2998,5216.7202,1844.9,18496.0,4399.1,23186.4,4108.6,23186.4,1644.7,3147.8,3426.7,10858.6,80.0,75.025
2022-05-11 01:00:00+00:00,16496.8008,61389.2207,2402.4399,4530.3501,1580.58,19067.5996,10592.2002,4956.9302,1762.3199,17833.0,1117.1,23365.0,3880.5,23365.0,1635.3,3217.7,3367.1,11264.4,85.59,69.6375
2022-05-11 02:00:00+00:00,15893.2002,59181.1908,2331.79,4534.7998,1515.22,18248.3008,10187.7002,4786.0098,1684.17,17833.0,83.4,23356.8,3426.9,23356.8,1711.1,3344.5,3259.3,11615.0,82.34,67.2025
2022-05-11 03:00:00+00:00,15181.2002,56663.089,2229.1001,4516.1099,1449.73,17372.6992,9716.7598,4552.5298,1644.96,17878.0,0.0,23124.6,2873.3,23124.6,1876.5,3406.2,3114.6,11854.0,62.8,75.2825
2022-05-11 04:00:00+00:00,14214.2002,52655.9499,2036.88,4395.02,1328.48,15994.2998,8877.25,4268.1499,1541.67,18163.0,0.0,22651.4,2456.5,22651.4,1918.8,3461.7,2918.6,11895.8,64.6,68.71
2022-05-11 05:00:00+00:00,13351.5,48679.8904,1851.64,4251.7202,1205.78,14645.5,7967.9102,3957.79,1448.05,16832.0,0.0,21888.3,2195.5,21888.3,1831.8,3536.6,2670.7,11653.7,54.5,68.9175
2022-05-11 06:00:00+00:00,12708.2998,46245.4498,1584.37,4276.46,1169.72,13921.2998,7366.3501,3675.3501,1543.6,17860.0,0.0,18776.8,1892.4,18776.8,1520.4,3022.9,2148.6,10192.5,63.66,57.8925
2022-05-11 07:00:00+00:00,12089.7002,43505.3005,1466.1801,4250.46,1092.38,12929.9004,6699.6499,3489.4399,1487.59,18185.0,0.0,17856.6,1935.6,17856.6,1375.3,3003.5,2077.1,9465.1,57.27,61.3625
2022-05-11 08:00:00+00:00,11634.2002,41368.6207,1383.88,4203.5601,1037.3101,12131.4004,6218.6299,3318.79,1440.85,18185.0,0.0,17159.2,1871.1,17159.2,1228.2,2771.7,2049.6,9238.6,50.05,93.075
2022-05-11 09:00:00+00:00,11398.4004,40407.4303,1348.64,4167.5298,1015.69,11819.5,6005.0601,3229.01,1423.6,18185.0,0.0,16757.2,1764.8,16757.2,1143.9,2682.2,2013.1,9153.2,45.0,71.2275
2022-05-11 10:00:00+00:00,11370.7998,40184.5201,1345.83,4157.3901,1022.59,11755.9004,5963.5898,3196.03,1372.39,18185.0,0.0,16349.7,1556.1,16349.7,1134.5,2789.7,1980.8,8888.6,48.1,76.5125
2022-05-11 11:00:00+00:00,11739.5,41210.7702,1406.86,4170.5698,1053.8,12071.9004,6145.9399,3268.8601,1353.34,18185.0,0.0,15848.8,1255.6,15848.8,1143.5,2831.0,1930.6,8688.1,59.93,70.9925
2022-05-11 12:00:00+00:00,12194.4004,43086.7008,1528.08,4200.0801,1124.73,12684.2002,6533.8901,3454.24,1367.08,18303.0,21.5,15479.8,915.6,15479.8,1151.2,2819.5,1760.4,8833.1,68.99,70.065
2022-05-11 13:00:00+00:00,12597.4004,44442.8003,1581.8,4200.4199,1170.03,13141.5,6842.04,3536.52,1373.09,18303.0,798.1,15791.3,789.0,15791.3,1121.5,2907.9,1757.1,9215.8,65.37,64.3425
2022-05-11 14:00:00+00:00,13516.4004,46791.5798,1679.33,4216.5298,1235.38,13812.5996,7228.02,3723.29,1380.03,18507.0,3237.5,16186.0,771.7,16186.0,1149.1,2905.6,1844.5,9515.1,52.0,54.7
2022-05-11 15:00:00+00:00,14562.5,49805.6897,1809.12,4181.3701,1318.3199,14735.7998,7752.75,3963.1699,1482.66,18507.0,5230.7,17157.4,965.6,17157.4,1155.5,3057.9,1960.2,10018.2,47.51,37.9175
2022-05-11 16:00:00+00:00,15562.2002,53161.2398,1932.05,4268.1499,1383.3101,15799.5996,8376.1699,4268.3501,1571.41,18507.0,7036.8,17797.9,1288.0,17797.9,1028.9,3017.0,2021.5,10442.5,48.74,38.3575
2022-05-11 17:00:00+00:00,16406.3008,56504.8604,2070.0701,4340.98,1447.36,16894.6992,9127.6904,4567.1699,1650.59,17687.0,7831.5,18418.0,1695.1,18418.0,969.7,2839.1,2074.5,10839.6,46.2,39.9325
2022-05-11 18:00:00+00:00,17058.0996,59695.8312,2207.54,4385.9502,1517.98,17963.8008,9963.7305,4863.6201,1735.11,17687.0,8131.0,19060.1,2121.9,19060.1,977.1,2777.6,2113.7,11069.8,52.0,45.72
2022-05-11 19:00:00+00:00,17886.5,62970.2302,2347.5601,4462.3999,1597.1,19062.9004,10709.2998,5053.96,1850.51,17834.0,8550.3,20110.1,2456.6,20110.1,1050.8,2962.9,2217.5,11422.3,60.0,63.4225
2022-05-11 20:00:00+00:00,18504.3008,65549.7496,2446.1299,4527.54,1659.4301,19998.1992,11256.7998,5202.0098,1955.34,17846.0,8624.9,21486.4,2778.8,21486.4,1135.8,3179.6,2384.4,12007.8,65.03,95.2425
2022-05-11 21:00:00+00:00,18870.1992,67392.6787,2503.8601,4564.4399,1711.41,20796.1992,11615.9004,5273.3999,2057.27,17810.0,8611.9,22752.9,3028.3,22752.9,1257.1,3177.7,2615.3,12674.5,98.24,82.7475
2022-05-11 22:00:00+00:00,18825.8008,68168.7101,2515.1299,4597.8398,1748.61,21314.5,11747.7998,5321.2598,2097.77,17839.0,8056.2,24055.8,3272.6,24055.8,1393.8,3159.0,2892.0,13338.4,109.5,89.07
2022-05-11 23:00:00+00:00,18297.9004,67544.5914,2471.23,4568.3701,1754.26,21421.8008,11680.5,5254.21,2096.3201,17839.0,7500.0,25008.4,3379.5,25008.4,1530.2,3194.9,3144.1,13759.7,84.27,72.2125
2022-05-12 00:00:00+00:00,17266.6992,65128.7983,2355.55,4565.1099,1744.24,20813.1992,11286.7998,5053.3901,2043.8101,17839.0,5444.0,25127.9,3402.9,25127.9,1643.8,3149.7,3300.7,13630.8,86.47,60.595
2022-05-12 01:00:00+00:00,16208.2002,61620.9393,2215.6399,4526.8501,1660.09,19565.6992,10663.0,4814.52,1966.9399,17839.0,1560.9,24089.4,2909.9,24089.4,1695.5,3152.5,3328.0,13003.5,109.33,51.115
2022-05-12 02:00:00+00:00,15627.7002,58921.6008,2148.4199,4522.3101,1596.89,18423.3008,10093.7998,4638.46,1870.72,17907.0,122.4,23046.5,2310.9,23046.5,1704.0,3257.2,3286.2,12488.2,107.76,53.6175
2022-05-12 03:00:00+00:00,14947.9004,56274.9594,2040.05,4485.71,1543.42,17452.6992,9562.5098,4419.1001,1823.5699,17907.0,0.0,22565.4,1793.5,22565.4,1786.8,3322.8,3205.1,12457.2,66.6,47.5675
2022-05-12 04:00:00+00:00,13962.2002,52271.1007,1858.05,4401.3799,1409.08,16034.7002,8751.5703,4127.9302,1726.1899,18952.0,0.0,22833.0,1478.0,22833.0,1899.8,3321.0,3104.1,13030.1,54.84,42.1875
2022-05-12 05:00:00+00:00,13031.5,48177.8501,1667.96,4290.4902,1280.92,14612.2998,7877.2002,3790.6499,1626.83,16316.0,0.0,23223.6,1297.6,23223.6,1953.3,3430.4,2937.3,13605.0,49.17,37.4475
2022-05-12 06:00:00+00:00,12833.2998,45655.8499,1640.86,4414.02,1159.83,13463.2002,7038.0298,3554.8401,1551.77,18281.0,0.0,22904.5,1174.9,22904.5,1865.7,3456.2,2581.2,13826.5,55.99,43.9275
2022-05-12 07:00:00+00:00,12139.5996,42838.7998,1520.36,4400.7002,1077.2,12451.2002,6405.6099,3359.6699,1484.46,18300.0,0.0,22473.3,978.4,22473.3,1825.5,3548.8,2299.0,13821.6,52.98,42.2875
2022-05-12 08:00:00+00:00,11606.2998,40611.9805,1425.88,4370.4102,1002.7,11647.7002,5950.3101,3185.8701,1422.8101,18300.0,0.0,21743.4,767.0,21743.4,1779.7,3606.7,2041.9,13548.1,45.89,31.7625
2022-05-12 09:00:00+00:00,11350.2998,39527.3372,1393.41,4341.3101,977.467,11233.4004,5739.79,3096.6899,1394.97,18300.0,0.0,21001.6,569.7,21001.6,1700.7,3661.1,1845.6,13224.5,45.08,24.3225
2022-05-12 10:00:00+00:00,11271.2998,39120.2727,1389.79,4326.6602,975.403,11070.0996,5681.3901,3060.8,1344.83,18300.0,0.0,20168.0,427.2,20168.0,1600.8,3667.6,1694.7,12777.7,51.7,29.085
2022-05-12 11:00:00+00:00,11546.9004,39947.3207,1448.35,4336.1001,1002.28,11314.0,5848.9702,3126.26,1324.46,18300.0,0.0,19418.6,342.3,19418.6,1492.8,3675.8,1616.6,12291.1,60.39,35.58
2022-05-12 12:00:00+00:00,11928.7998,41675.33,1553.51,4368.3198,1063.22,11886.4004,6249.7202,3300.6699,1324.6899,18300.0,32.5,18641.5,284.9,18641.5,1400.9,3662.1,1519.1,11774.5,50.0,36.2825
2022-05-12 13:00:00+00:00,12298.4004,42953.4001,1606.4,4376.9702,1104.66,12315.0996,6535.5298,3385.3301,1331.01,18300.0,1245.8,17751.6,275.5,17751.6,1254.1,3558.8,1448.6,11214.6,50.0,34.1775
2022-05-12 14:00:00+00:00,13071.7998,45262.8098,1700.0601,4390.79,1186.65,13122.2998,6872.1201,3560.97,1358.12,18238.0,5106.2,17230.9,322.1,17230.9,1078.2,3449.8,1434.8,10946.0,44.04,25.1425
2022-05-12 15:00:00+00:00,14012.2002,48147.1598,1841.91,4348.5601,1272.79,14182.0996,7252.1299,3773.05,1464.42,18238.0,7671.0,17070.1,487.2,17070.1,950.1,3384.1,1432.7,10816.0,44.87,32.035
2022-05-12 16:00:00+00:00,15014.5,51490.0902,1993.88,4438.1699,1338.03,15368.4004,7710.1499,4062.71,1564.25,18238.0,8857.1,16887.1,814.2,16887.1,843.6,3186.3,1465.7,10577.3,50.0,41.76
2022-05-12 17:00:00+00:00,15964.0,54915.9502,2142.53,4525.5898,1412.23,16523.9004,8340.9199,4363.5601,1643.22,18238.0,9230.9,16592.1,1051.3,16592.1,829.1,2849.4,1532.0,10330.3,47.19,42.26
2022-05-12 18:00:00+00:00,16830.8008,58406.1116,2292.0,4584.3901,1489.47,17654.4004,9160.9102,4670.4502,1723.6899,18238.0,9371.5,16663.4,1380.7,16663.4,917.4,2503.7,1630.1,10231.5,55.74,44.8475
2022-05-12 19:00:00+00:00,17832.0,62052.6491,2439.6899,4662.1299,1576.77,18847.0996,9978.1699,4886.0698,1830.72,18303.0,9389.3,17198.4,1909.3,17198.4,1053.3,2327.4,1780.6,10127.8,68.92,89.57
2022-05-12 20:00:00+00:00,18640.8008,65100.1304,2561.0701,4716.1299,1656.47,19915.6992,10623.2002,5068.9102,1917.85,18303.0,9406.6,17812.0,2463.0,17812.0,1176.3,2294.0,2013.4,9865.3,92.61,102.52
2022-05-12 21:00:00+00:00,19217.1992,67478.5208,2636.5701,4742.4702,1719.8199,20828.3008,11142.9004,5183.8301,2007.4301,18303.0,9448.1,18561.3,2906.6,18561.3,1322.9,2487.9,2246.2,9597.7,155.12,129.2975
2022-05-12 22:00:00+00:00,19439.3008,68763.3493,2677.8101,4767.4399,1758.99,21365.1992,11445.0996,5269.0698,2040.4399,18783.0,9067.7,19294.7,3206.9,19294.7,1443.4,2677.8,2487.7,9478.9,250.0,297.4975
2022-05-12 23:00:00+00:00,19136.0,68493.2992,2662.0901,4737.3501,1761.67,21412.1992,11511.0996,5237.4102,2035.48,18939.0,8474.4,20063.6,3374.7,20063.6,1525.3,2742.9,2746.2,9674.5,143.37,302.585
2022-05-13 00:00:00+00:00,18279.0996,66317.931,2585.3401,4742.1699,1743.0601,20730.8008,11204.4004,5050.6001,1982.46,18959.0,6520.5,20823.9,3395.4,20823.9,1557.0,2751.3,2985.2,10135.0,109.01,127.7975
2022-05-13 01:00:00+00:00,17281.1992,62887.458,2457.8501,4737.0,1654.99,19428.6992,10598.5996,4827.1499,1901.97,18345.0,2045.7,20930.0,3129.5,20930.0,1585.6,2622.3,3113.8,10478.8,123.83,112.58
2022-05-13 02:00:00+00:00,16668.6992,60045.6692,2363.72,4754.27,1576.59,18217.5,9984.4199,4661.5801,1818.89,17970.0,156.1,21557.5,2812.5,21557.5,1703.2,2532.3,3257.9,11251.6,95.31,100.3975
2022-05-13 03:00:00+00:00,15953.7002,57255.1103,2251.97,4706.1699,1510.35,17174.0996,9424.2305,4457.3701,1777.22,17360.0,0.0,22666.5,2480.1,22666.5,1835.2,2642.1,3371.6,12337.5,60.0,67.7025
2022-05-13 04:00:00+00:00,14906.5,53009.9797,2059.8401,4590.1201,1387.1801,15660.0,8550.2695,4173.1699,1682.9,17360.0,0.0,23401.7,2199.5,23401.7,1886.8,2775.7,3340.1,13199.6,61.22,50.895
2022-05-13 05:00:00+00:00,13934.4004,48742.6807,1865.3,4461.75,1255.36,14177.2002,7618.6001,3854.3899,1575.6801,16607.0,0.0,23306.0,1993.4,23306.0,1891.3,2696.2,3174.4,13550.7,55.37,44.37
2022-05-13 06:00:00+00:00,12429.7002,44919.0496,1654.21,4497.1699,1170.1899,13284.5996,7052.3599,3412.8301,1417.99,16522.0,0.0,22344.8,2265.8,22344.8,1899.2,2180.1,3125.4,12874.3,51.48,39.64
2022-05-13 07:00:00+00:00,11726.9004,41990.1802,1526.3,4467.1899,1088.78,12279.5,6373.1099,3228.7,1299.7,16522.0,0.0,20989.9,1918.0,20989.9,1871.2,1895.7,2875.4,12429.6,44.8,21.1275
2022-05-13 08:00:00+00:00,11199.5996,39727.8801,1422.8,4404.7002,1015.53,11536.7002,5862.8101,3049.2,1236.54,16522.0,0.0,19577.2,1681.1,19577.2,1803.4,1677.8,2633.1,11781.8,41.05,16.35
2022-05-13 09:00:00+00:00,10947.4004,38593.2926,1385.76,4370.2202,988.572,11102.0,5648.71,2958.5,1192.13,16522.0,0.0,18342.7,1508.3,18342.7,1694.9,1604.7,2414.9,11119.9,39.04,29.65
2022-05-13 10:00:00+00:00,10882.5996,38150.2997,1373.27,4369.3501,983.24,10922.2998,5583.4502,2895.49,1140.6,16168.0,0.0,17203.0,1370.0,17203.0,1567.2,1696.5,2262.7,10306.6,44.82,28.8325
2022-05-13 11:00:00+00:00,11149.0,38769.56,1415.99,4385.0698,1005.98,11067.7002,5729.71,2916.96,1099.15,16168.0,0.0,16116.7,1260.6,16116.7,1444.3,1936.1,2125.9,9349.8,49.68,36.25
2022-05-13 12:00:00+00:00,11524.2998,40298.2396,1487.26,4403.23,1062.37,11580.7998,6093.5,3023.78,1123.0,16168.0,29.7,15139.7,1184.0,15139.7,1325.2,2182.7,1950.8,8497.0,48.8,39.525
2022-05-13 13:00:00+00:00,11885.5,41518.1701,1529.9301,4409.77,1105.38,12005.0,6354.6299,3067.3501,1160.61,16400.0,1290.0,13813.9,1172.2,13813.9,1165.5,2252.3,1715.4,7508.5,50.65,38.76
2022-05-13 14:00:00+00:00,12770.7002,44068.7602,1628.9301,4437.2202,1192.4301,12836.0996,6715.6899,3266.1101,1221.58,16792.0,5370.1,11565.6,1183.6,11565.6,936.0,1972.7,1480.4,5992.9,52.75,35.21
2022-05-13 15:00:00+00:00,13833.0996,47179.099,1761.35,4420.6699,1283.29,13831.7998,7168.7798,3509.04,1371.0699,16049.0,7734.4,9256.4,1170.5,9256.4,743.0,1574.3,1234.3,4534.3,58.49,37.7775
2022-05-13 16:00:00+00:00,14916.7002,50685.3997,1883.54,4524.3999,1359.22,15003.7998,7733.2798,3830.22,1434.24,16049.0,8554.9,7172.6,1148.1,7172.6,589.4,1239.2,964.2,3231.7,66.24,55.4525
2022-05-13 17:00:00+00:00,16002.0,54305.4699,2024.8101,4594.46,1431.71,16206.7002,8389.2695,4158.1001,1498.42,16169.0,8947.9,5710.5,1236.8,5710.5,531.9,939.7,842.2,2159.9,71.52,78.985
