DATETIME,WZ_Coast (BIDCLOSE_LOAD_FORECAST),WZ_ERCOT (BIDCLOSE_LOAD_FORECAST),WZ_East (BIDCLOSE_LOAD_FORECAST),WZ_FarWest (BIDCLOSE_LOAD_FORECAST),WZ_North (BIDCLOSE_LOAD_FORECAST),WZ_NorthCentral (BIDCLOSE_LOAD_FORECAST),WZ_SouthCentral (BIDCLOSE_LOAD_FORECAST),WZ_Southern (BIDCLOSE_LOAD_FORECAST),WZ_West (BIDCLOSE_LOAD_FORECAST),ERCOT (WIND_STWPF_BIDCLOSE),GR_COASTAL (WIND_STWPF_BIDCLOSE),GR_ERCOT (WIND_STWPF_BIDCLOSE),GR_NORTH (WIND_STWPF_BIDCLOSE),GR_PANHANDLE (WIND_STWPF_BIDCLOSE),GR_SOUTH (WIND_STWPF_BIDCLOSE),GR_WEST (WIND_STWPF_BIDCLOSE),NORTH (ERCOT) (WIND_STWPF_BIDCLOSE),SOUTH_HOUSTON (WIND_STWPF_BIDCLOSE),WEST (ERCOT) (WIND_STWPF_BIDCLOSE),WEST_NORTH (WIND_STWPF_BIDCLOSE),ERCOT (SOLAR_STPPF_BIDCLOSE),ERCOT (TOTAL_RESOURCE_CAP_OUT),Katy (GASPRICE),Henry (GASPRICE),HB_NORTH (DALMP),HB_NORTH (RTLMP),WZ_Coast (RTLOAD),WZ_ERCOT (RTLOAD),WZ_East (RTLOAD),WZ_FarWest (RTLOAD),WZ_North (RTLOAD),WZ_NorthCentral (RTLOAD),WZ_SouthCentral (RTLOAD),WZ_Southern (RTLOAD),WZ_West (RTLOAD),GR_COASTAL (WINDDATA),GR_ERCOT (WINDDATA),GR_NORTH (WINDDATA),GR_PANHANDLE (WINDDATA),GR_SOUTH (WINDDATA),GR_WEST (WINDDATA),ERCOT (GENERATION_SOLAR_RT),HOURENDING,MARKETDAY,MONTH,YEAR,forecast,DATETIME_LOCAL
2022-03-14 04:00:00+00:00,11016.0,40711.8298,1524.89,4443.7798,1141.88,11976.7002,6363.5298,3034.5,1210.55,26869.7,1602.3,26869.7,2059.5,3861.3,3091.2,16255.4,2200.6,4513.9,20155.2,22355.8,0.0,19414.0,4.466,4.737,22.48,9.8825,10933.71,40043.48,1474.23,4339.3,1025.23,11630.33,6291.1,3009.03,1340.54,1890.069167,22972.178333,2188.425833,3538.796667,2957.309167,12397.578333,0.194167,23,2022-03-13,MARCH,2022,False,2022-03-13 23:00:00-05:00
2022-03-14 05:00:00+00:00,10364.5996,37521.6692,1397.54,4393.2998,1070.62,10622.7998,5698.8301,2838.4299,1135.55,26995.1,1700.4,26995.1,2073.2,3844.6,3064.0,16312.9,2219.0,4589.0,20187.1,22406.1,0.0,18294.0,4.466,4.737,15.23,8.105,10546.45,38435.77,1396.59,4304.98,987.13,11090.26,5913.91,2892.81,1303.63,2011.866667,22793.480833,2192.9425,3495.005833,2893.9875,12199.674167,0.200833,0,2022-03-14,MARCH,2022,False,2022-03-14 00:00:00-05:00
2022-03-14 06:00:00+00:00,10273.9004,36529.3805,1334.46,4290.9199,1010.2,10210.7002,5518.3301,2783.8999,1106.97,26521.5,1583.5,26521.5,2067.4,3726.5,2947.0,16197.1,2210.0,4367.3,19944.2,22154.2,0.0,19522.0,4.466,4.737,9.03,4.9425,10191.56,37173.63,1346.62,4278.89,964.04,10666.38,5649.93,2783.17,1293.04,2368.5,23189.358333,1909.286667,3481.890833,2979.265,12450.415,0.171667,1,2022-03-14,MARCH,2022,False,2022-03-14 01:00:00-05:00
2022-03-14 07:00:00+00:00,9933.0703,35518.7859,1301.08,4264.9502,984.825,9991.6201,5348.9302,2631.5601,1062.75,26212.2,1524.7,26212.2,2059.4,3656.7,2813.5,16157.9,2204.6,4181.3,19826.3,22030.9,0.0,19522.0,4.466,4.737,8.6,5.73,9931.82,36388.12,1343.84,4273.01,946.55,10408.26,5544.2,2655.41,1285.03,2156.085,22938.116667,1861.138333,3433.591667,2951.074167,12536.228333,0.198333,2,2022-03-14,MARCH,2022,False,2022-03-14 02:00:00-05:00
2022-03-14 08:00:00+00:00,9737.4297,35182.3804,1287.74,4259.2202,982.25,10036.9004,5302.3101,2559.46,1017.07,25678.0,1345.5,25678.0,2046.8,3533.4,2655.0,16097.3,2194.6,3840.2,19643.2,21837.8,0.0,19519.0,4.466,4.737,7.44,8.1275,9785.82,36100.99,1351.48,4261.84,945.39,10333.29,5515.51,2598.03,1309.63,1883.8425,22642.298333,1795.396667,3449.385833,2943.723333,12569.9475,0.205833,3,2022-03-14,MARCH,2022,False,2022-03-14 03:00:00-05:00
2022-03-14 09:00:00+00:00,9746.5195,35100.3927,1300.38,4266.7998,981.593,10024.7002,5256.3101,2513.3301,1010.76,25088.2,1120.2,25088.2,2024.0,3398.2,2512.3,16033.5,2175.1,3463.7,19449.4,21624.5,0.0,19519.0,4.466,4.737,9.09,9.58,9777.52,36190.28,1349.55,4292.02,950.79,10415.59,5556.91,2566.66,1281.23,1485.516667,22267.47,1836.2175,3322.259167,2914.520833,12708.953333,0.22,4,2022-03-14,MARCH,2022,False,2022-03-14 04:00:00-05:00
2022-03-14 10:00:00+00:00,9916.29,35899.6099,1352.26,4276.4902,1010.6,10400.2998,5374.75,2535.1899,1033.73,24488.3,987.3,24488.3,2007.9,3226.1,2369.7,15897.3,2161.9,3181.2,19145.2,21307.1,0.0,19795.0,4.466,4.737,14.3,11.1975,9935.21,36885.92,1384.08,4358.59,971.07,10678.73,5730.21,2585.66,1242.37,1142.575833,22037.4425,1822.175,3129.665,2851.965833,13091.058333,0.226667,5,2022-03-14,MARCH,2022,False,2022-03-14 05:00:00-05:00
2022-03-14 11:00:00+00:00,10385.5996,37982.0602,1450.84,4312.8799,1100.38,11209.4004,5718.9302,2677.47,1126.5601,23789.7,965.6,23789.7,2010.0,3012.0,2212.0,15590.1,2164.0,3001.0,18624.7,20788.7,0.0,19795.0,4.466,4.737,26.29,12.0525,10302.54,38511.31,1459.96,4409.28,1005.36,11319.6,6029.03,2727.94,1257.61,961.456667,22144.068333,1825.29,2697.581667,2826.616667,13833.124167,0.229167,6,2022-03-14,MARCH,2022,False,2022-03-14 06:00:00-05:00
2022-03-14 12:00:00+00:00,11045.2002,41499.6504,1627.79,4375.3999,1239.5601,12564.2002,6315.25,2968.7,1363.55,23280.4,944.6,23280.4,2005.6,3037.3,2109.1,15183.8,2159.5,2875.4,18245.5,20405.0,0.0,19795.0,4.466,4.737,33.18,17.345,10835.26,41123.92,1581.25,4459.69,1123.89,12257.73,6637.44,2918.57,1310.09,744.7225,22284.055833,1966.495833,3222.265833,2848.659167,13501.914167,0.231667,7,2022-03-14,MARCH,2022,False,2022-03-14 07:00:00-05:00
2022-03-14 13:00:00+00:00,11450.9004,43692.8295,1729.1801,4411.9399,1319.6899,13437.5996,6678.2998,3141.1499,1524.0699,22750.8,904.4,22750.8,1970.2,3176.7,2072.9,14626.6,2123.6,2794.8,17832.4,19956.0,14.0,19992.0,4.466,4.737,31.3,21.6925,11245.61,43013.97,1643.44,4519.46,1175.01,12922.28,7045.19,3115.24,1347.73,964.180833,22341.265833,1880.945833,3256.493333,2857.311667,13382.335,6.099167,8,2022-03-14,MARCH,2022,False,2022-03-14 08:00:00-05:00
2022-03-14 14:00:00+00:00,11526.2002,43583.3897,1728.36,4350.3799,1317.79,13414.0996,6692.8101,3094.8899,1458.86,21792.3,843.2,21792.3,1911.1,3211.0,2029.5,13797.5,2061.9,2679.2,17051.2,19113.1,893.1,20284.0,4.466,4.737,27.6,20.94,11356.15,43401.88,1684.73,4492.01,1170.39,13143.91,7082.98,3142.79,1328.92,1056.279167,21298.818333,1796.446667,3074.018333,2444.380833,12927.69,1220.999167,9,2022-03-14,MARCH,2022,False,2022-03-14 09:00:00-05:00
2022-03-14 15:00:00+00:00,11648.0996,43260.2892,1702.83,4269.27,1332.02,13254.0996,6619.0601,3137.72,1297.1899,20317.6,741.4,20317.6,1866.2,3246.0,1884.4,12579.6,2017.3,2419.3,15881.0,17898.3,4518.6,20452.0,4.466,4.737,25.48,21.585,11433.5,43219.46,1659.29,4364.76,1213.63,13186.87,6831.37,3127.3,1402.76,805.371667,18565.089167,1866.535833,3073.591667,2093.4725,10726.115,3798.194167,10,2022-03-14,MARCH,2022,False,2022-03-14 10:00:00-05:00
2022-03-14 16:00:00+00:00,11776.5,43061.2597,1664.5601,4253.3398,1321.4,13090.2998,6575.54,3190.47,1189.15,19196.9,898.4,19196.9,1827.1,3446.9,1770.7,11253.8,1969.4,2450.7,14776.8,16746.2,7184.7,20308.0,4.466,4.737,23.38,21.0025,11538.0,42807.4,1626.1,4261.23,1241.74,13214.16,6524.09,3018.79,1383.29,1563.013333,19082.625833,1966.6975,3608.889167,2253.739167,9690.286667,4211.945833,11,2022-03-14,MARCH,2022,False,2022-03-14 11:00:00-05:00
2022-03-14 17:00:00+00:00,11890.2002,42850.9501,1631.97,4219.3501,1290.6899,12908.5,6554.8198,3241.0701,1114.35,18838.2,1505.6,18838.2,1812.4,3676.4,1815.8,10028.0,1936.0,3090.3,13811.9,15747.9,7567.7,20207.0,4.466,4.737,19.25,13.3925,11673.25,42387.24,1572.15,4217.19,1236.98,13060.85,6250.1,3040.59,1336.12,2066.626667,19718.081667,1904.776667,3676.190833,2460.414167,9610.073333,4460.2575,12,2022-03-14,MARCH,2022,False,2022-03-14 12:00:00-05:00
2022-03-14 18:00:00+00:00,11976.7002,42762.8203,1603.96,4208.6802,1265.51,12763.5,6620.6099,3278.53,1045.33,18941.5,2248.3,18941.5,1798.1,3701.0,1791.8,9402.3,1909.3,3801.7,13230.5,15139.8,7612.2,20207.0,4.466,4.737,19.32,13.6025,11752.27,41892.85,1548.67,4233.89,1249.42,12544.07,6166.75,3119.89,1277.88,2354.248333,19599.255833,1896.198333,3673.221667,2440.58,9235.005833,4855.376667,13,2022-03-14,MARCH,2022,False,2022-03-14 13:00:00-05:00
2022-03-14 19:00:00+00:00,12114.5,42813.2998,1596.63,4181.8501,1248.8,12590.7998,6682.3999,3350.77,1047.55,19349.6,2735.3,19349.6,1724.5,3724.4,1712.8,9452.6,1837.4,4210.6,13301.6,15139.0,7445.2,20207.0,4.466,4.737,22.37,22.5625,11879.84,41664.84,1515.75,4255.39,1209.86,12098.41,6151.68,3275.21,1278.71,2601.316667,20281.7075,1877.6675,3635.6675,2328.97,9838.086667,4075.1725,14,2022-03-14,MARCH,2022,False,2022-03-14 14:00:00-05:00
2022-03-14 20:00:00+00:00,12164.2998,42765.4094,1586.3101,4166.3999,1236.51,12329.5996,6733.46,3441.23,1107.6,19793.8,2939.2,19793.8,1579.2,3739.8,1566.1,9969.5,1695.7,4289.7,13808.4,15504.1,7387.3,20189.0,4.466,4.737,21.74,20.7575,11903.8,41412.06,1490.35,4203.39,1156.21,11822.71,6154.25,3353.91,1327.44,2806.2875,20363.499167,1743.710833,3642.445833,1975.444167,10195.6075,4055.390833,15,2022-03-14,MARCH,2022,False,2022-03-14 15:00:00-05:00
2022-03-14 21:00:00+00:00,12175.5,42755.0497,1573.09,4161.46,1215.64,12093.0,6840.8198,3520.8799,1174.66,20608.0,2987.8,20608.0,1454.3,3735.8,1449.0,10981.1,1578.4,4230.6,14799.0,16377.4,7290.9,20189.0,4.466,4.737,22.01,20.3475,11922.79,41441.97,1476.86,4250.73,1092.32,11727.14,6221.26,3378.87,1372.0,3036.81,20610.97,1534.508333,3685.683333,1794.5575,10559.413333,3525.615833,16,2022-03-14,MARCH,2022,False,2022-03-14 16:00:00-05:00
2022-03-14 22:00:00+00:00,12184.2002,43073.3905,1568.89,4165.9102,1225.77,12076.7002,7017.3198,3589.5601,1245.04,22007.2,3062.4,22007.2,1545.1,3712.0,1418.8,12268.9,1685.9,4263.9,16057.4,17743.3,6901.8,19913.0,4.466,4.737,22.15,18.315,11913.52,41785.92,1489.64,4228.0,1092.5,11771.48,6396.94,3461.0,1432.83,3247.655,20614.685,1442.975833,3633.851667,1558.48,10731.72,3565.44,17,2022-03-14,MARCH,2022,False,2022-03-14 17:00:00-05:00
2022-03-14 23:00:00+00:00,12117.0996,43423.3093,1581.1801,4179.6699,1234.4399,12195.5,7228.2798,3605.29,1281.85,22787.9,3146.6,22787.9,1591.8,3691.3,1412.3,12945.9,1725.4,4346.6,16715.9,18441.3,6207.3,19621.0,4.466,4.737,21.64,18.9675,11829.48,42206.02,1476.2,4259.75,1074.16,11932.35,6667.63,3520.3,1446.14,3318.8725,20673.615833,1431.344167,3625.766667,1333.7575,10963.875,2814.298333,18,2022-03-14,MARCH,2022,False,2022-03-14 18:00:00-05:00
2022-03-15 00:00:00+00:00,11925.5,43658.0404,1603.16,4221.3501,1227.64,12323.7002,7374.73,3567.1101,1414.85,22374.2,2974.4,22374.2,1623.4,3636.8,1322.9,12816.7,1738.1,4118.4,16517.7,18255.8,3849.5,19783.0,4.466,4.737,26.02,19.9725,11682.37,42406.96,1510.36,4299.09,1054.68,12008.72,6873.62,3536.17,1441.96,3295.019167,21166.365,1341.143333,3623.8675,1294.61,11611.724167,1770.295833,19,2022-03-14,MARCH,2022,False,2022-03-14 19:00:00-05:00
2022-03-15 01:00:00+00:00,11931.7998,43810.7399,1625.23,4286.0698,1230.04,12412.7002,7387.23,3520.8101,1416.86,20439.4,2476.4,20439.4,1570.2,3350.6,1239.4,11802.8,1666.3,3549.0,15224.1,16890.4,548.1,19783.0,4.466,4.737,47.89,19.295,11752.81,42499.44,1548.76,4319.5,1069.89,12026.05,6954.21,3460.89,1367.34,3047.254167,21767.650833,1486.239167,3356.9575,1733.2125,12143.99,388.806667,20,2022-03-14,MARCH,2022,False,2022-03-14 20:00:00-05:00
2022-03-15 02:00:00+00:00,12033.7998,44558.69,1665.45,4377.98,1245.59,12690.0,7468.6602,3610.76,1466.45,18479.5,2163.0,18479.5,1528.5,2905.4,1334.3,10548.3,1587.2,3335.4,13556.9,15144.1,0.4,19783.0,4.466,4.737,95.42,27.2475,11841.19,42631.23,1526.48,4304.39,1067.97,12016.73,6990.65,3474.23,1409.59,2863.8075,20572.1125,1320.663333,2849.329167,1689.764167,11848.5475,0.21,21,2022-03-14,MARCH,2022,False,2022-03-14 21:00:00-05:00
2022-03-15 03:00:00+00:00,11723.5996,43275.9397,1613.51,4395.6899,1202.27,12220.7002,7188.1899,3513.1101,1418.87,17386.2,1871.2,17386.2,1491.8,2554.9,1472.6,9995.7,1534.0,3199.8,12652.4,14186.4,0.0,19783.0,4.466,4.737,53.54,22.465,11608.39,41530.8,1492.37,4410.67,1016.33,11652.61,6742.76,3327.6,1280.07,2656.805,21021.164167,1673.008333,2234.92,1842.095,12614.335833,0.148333,22,2022-03-14,MARCH,2022,False,2022-03-14 22:00:00-05:00
2022-03-15 04:00:00+00:00,11200.9004,40869.3212,1520.77,4369.2402,1127.66,11392.4004,6660.6802,3292.53,1305.14,17109.9,1689.4,17109.9,1533.4,2307.5,1626.7,9952.9,1579.7,3174.8,12355.4,13935.1,0.0,19783.0,4.466,4.737,32.16,23.5575,11230.01,39585.03,1440.18,4413.34,974.11,10959.06,6291.58,3093.52,1183.23,2259.48,19760.35,1953.975,2148.673333,1899.664167,11498.555,0.1675,23,2022-03-14,MARCH,2022,False,2022-03-14 23:00:00-05:00
2022-03-15 05:00:00+00:00,10611.0996,38118.859,1407.17,4316.1499,1047.83,10485.5996,6048.1899,2995.48,1207.34,16505.7,1567.6,16505.7,1661.3,2134.6,1689.0,9453.2,1707.6,3123.7,11674.4,13382.0,0.0,19570.0,4.303,4.57,31.08,27.44,10691.09,37386.0,1326.27,4373.48,932.6,10219.59,5773.3,2955.92,1113.75,1668.611667,17501.641667,1941.333333,2491.575833,1870.764167,9529.356667,0.189167,0,2022-03-15,MARCH,2022,False,2022-03-15 00:00:00-05:00
2022-03-15 06:00:00+00:00,10047.7998,36035.1215,1317.23,4356.7202,913.591,9908.7002,5493.1602,2754.8101,1243.11,15335.2,1563.1,15335.2,1614.1,2245.2,1785.2,8127.6,1682.8,3196.0,10456.4,12139.2,0.0,21137.0,4.303,4.57,34.57,35.065,10201.26,35595.55,1290.55,4357.34,932.81,9627.84,5342.63,2764.66,1078.46,1255.423333,14967.0275,1871.3075,2754.0825,1348.336667,7737.8775,0.215833,1,2022-03-15,MARCH,2022,False,2022-03-15 01:00:00-05:00
2022-03-15 07:00:00+00:00,9712.3203,34558.3729,1265.04,4326.6001,878.883,9428.2197,5141.5898,2569.52,1236.2,14497.1,1267.0,14497.1,1604.9,2174.5,1594.6,7856.1,1657.7,2713.9,10125.5,11783.2,0.0,21137.0,4.303,4.57,32.3,35.2775,9756.66,34286.77,1243.03,4323.31,901.19,9337.16,5073.96,2564.26,1087.2,959.0225,13532.045,1791.188333,2564.335,1073.283333,7144.218333,0.2525,2,2022-03-15,MARCH,2022,False,2022-03-15 02:00:00-05:00
2022-03-15 08:00:00+00:00,9519.46,33709.4068,1231.83,4319.6201,859.037,9167.1797,4916.6401,2460.45,1235.1899,14049.2,1018.0,14049.2,1584.1,2058.0,1399.8,7989.3,1623.8,2277.3,10148.1,11771.9,0.0,21137.0,4.303,4.57,31.83,43.955,9476.91,33576.86,1244.15,4327.89,874.83,9156.86,4930.54,2450.89,1114.78,702.225,12266.985833,1864.020833,2004.164167,865.5325,6831.041667,0.206667,3,2022-03-15,MARCH,2022,False,2022-03-15 03:00:00-05:00
2022-03-15 09:00:00+00:00,9481.7998,33648.4091,1236.22,4321.0098,854.519,9220.5703,4876.7202,2410.96,1246.61,14027.1,830.1,14027.1,1638.8,1908.3,1382.7,8267.2,1671.0,2067.2,10288.9,11959.9,0.0,21137.0,4.303,4.57,32.6,28.97,9338.35,33355.1,1198.27,4316.89,867.91,9257.67,4890.35,2344.19,1141.47,520.169167,13020.936667,1986.996667,1550.819167,1459.296667,7503.656667,0.188333,4,2022-03-15,MARCH,2022,False,2022-03-15 04:00:00-05:00
2022-03-15 10:00:00+00:00,9625.1396,34266.2251,1272.86,4326.75,883.195,9530.7305,4938.79,2421.03,1267.73,14394.3,853.4,14394.3,1712.1,1689.6,1507.4,8631.8,1744.1,2213.8,10436.4,12180.5,0.0,21137.0,4.303,4.57,33.28,23.1775,9395.15,34066.05,1264.12,4302.57,900.75,9653.0,4969.13,2386.57,1194.76,720.6225,14594.439167,2013.234167,1498.341667,2032.206667,8330.035,0.18,5,2022-03-15,MARCH,2022,False,2022-03-15 05:00:00-05:00
2022-03-15 11:00:00+00:00,10120.5,36153.8796,1362.1,4371.79,953.709,10290.9004,5200.5801,2545.0701,1309.23,14770.5,1017.0,14770.5,1728.9,1453.7,1706.6,8864.3,1762.6,2573.6,10434.3,12196.9,0.0,21137.0,4.303,4.57,37.9,22.435,9705.8,35828.8,1355.51,4395.32,942.64,10442.44,5278.9,2521.77,1186.41,1315.508333,15444.730833,1970.703333,1072.525833,2580.106667,8505.8925,0.190833,6,2022-03-15,MARCH,2022,False,2022-03-15 06:00:00-05:00
2022-03-15 12:00:00+00:00,10863.9004,39336.1705,1539.67,4440.6899,1057.1899,11525.7002,5695.9302,2814.9199,1398.17,15058.1,1245.9,15058.1,1718.4,1247.7,1861.8,8984.3,1761.1,2957.2,10339.8,12100.9,0.0,21406.0,4.303,4.57,44.24,23.6125,10239.6,38581.75,1465.73,4536.74,1031.64,11623.55,5782.3,2705.61,1196.57,1829.045,16194.8225,1956.220833,788.325,2728.198333,8893.030833,0.274167,7,2022-03-15,MARCH,2022,False,2022-03-15 07:00:00-05:00
2022-03-15 13:00:00+00:00,11268.9004,41193.2304,1636.24,4469.79,1116.53,12303.2998,5980.8901,2963.3501,1454.23,14986.2,1466.7,14986.2,1677.0,1077.1,1943.8,8821.6,1736.8,3254.1,9995.3,11732.1,22.1,21406.0,4.303,4.57,55.0,25.5075,10660.82,40790.36,1572.16,4585.57,1105.31,12482.37,6237.65,2866.4,1280.09,2386.8675,16449.486667,1944.945,813.1525,2556.875833,8747.645,11.828333,8,2022-03-15,MARCH,2022,False,2022-03-15 08:00:00-05:00
2022-03-15 14:00:00+00:00,11347.4004,41136.1104,1642.52,4391.0601,1112.54,12335.5,5965.3501,2928.6699,1413.0699,14233.7,1638.5,14233.7,1574.0,943.8,1918.0,8159.4,1648.5,3387.1,9198.1,10846.6,1150.2,21312.0,4.303,4.57,42.74,22.2725,10882.49,41479.58,1587.22,4529.57,1157.81,12712.89,6363.44,2959.25,1286.91,2653.213333,16530.178333,1838.46,1103.018333,2687.656667,8247.829167,1673.758333,9,2022-03-15,MARCH,2022,False,2022-03-15 09:00:00-05:00
2022-03-15 15:00:00+00:00,11517.7002,41097.4903,1637.51,4305.5698,1134.04,12273.7002,5925.0601,2981.54,1322.37,12463.7,1756.2,12463.7,1490.6,742.2,1702.5,6772.2,1572.1,3283.8,7607.8,9179.9,5354.9,21312.0,4.303,4.57,32.41,22.555,11054.53,41318.13,1585.49,4314.56,1176.64,12605.17,6268.09,3003.39,1310.27,2495.350833,13121.521667,1526.611667,848.609167,2063.395,6187.555,6387.139167,10,2022-03-15,MARCH,2022,False,2022-03-15 10:00:00-05:00
2022-03-15 16:00:00+00:00,11648.2998,41106.3898,1625.08,4276.23,1145.27,12225.2998,5878.4502,3044.79,1262.97,10859.2,1925.2,10859.2,1397.9,540.1,1551.7,5444.3,1480.8,3307.1,6071.3,7552.1,7974.1,21312.0,4.303,4.57,27.36,20.4025,11231.99,41000.83,1561.55,4351.33,1146.3,12365.42,6181.12,2931.31,1231.81,2466.92,12155.4275,1550.685,594.059167,1879.758333,5664.004167,8068.809167,11,2022-03-15,MARCH,2022,False,2022-03-15 11:00:00-05:00
2022-03-15 17:00:00+00:00,11627.0996,40870.1192,1609.24,4233.6499,1121.14,12073.5996,5866.29,3124.3201,1214.78,9643.7,2025.2,9643.7,1247.8,393.4,1495.2,4482.1,1324.2,3368.4,4951.1,6275.3,8130.1,21312.0,4.303,4.57,26.71,23.49,11313.28,40502.37,1471.79,4360.31,1135.64,11990.57,6096.73,2977.9,1156.14,2542.133333,10801.219167,1412.73,422.139167,1709.003333,4715.213333,8178.138333,12,2022-03-15,MARCH,2022,False,2022-03-15 12:00:00-05:00
2022-03-15 18:00:00+00:00,11524.0,40508.0,1594.2,4202.6201,1103.54,11860.7998,5864.9302,3197.6299,1160.28,8365.1,2030.7,8365.1,1097.2,268.2,1483.2,3485.8,1156.2,3389.7,3819.2,4975.4,8126.1,21312.0,4.303,4.57,28.72,23.3225,11256.58,39937.0,1470.7,4371.74,1061.9,11642.36,6033.95,3033.73,1066.04,2156.6475,8834.350833,1215.730833,282.129167,1822.249167,3357.599167,8376.739167,13,2022-03-15,MARCH,2022,False,2022-03-15 13:00:00-05:00
2022-03-15 19:00:00+00:00,11533.7002,40371.47,1586.24,4170.29,1090.4399,11643.0,5918.8599,3289.98,1138.96,7575.2,2065.7,7575.2,971.8,197.7,1554.4,2785.6,1023.4,3522.3,3029.5,4052.9,8215.9,21624.0,4.303,4.57,27.77,23.84,11356.53,39813.61,1456.72,4376.75,1032.97,11409.1,6020.48,3127.82,1033.26,2074.323333,7703.3175,999.633333,235.059167,1875.180833,2519.124167,8382.578333,14,2022-03-15,MARCH,2022,False,2022-03-15 14:00:00-05:00
2022-03-15 20:00:00+00:00,11564.5,40289.2099,1560.04,4158.8701,1080.76,11404.7998,5989.25,3402.24,1128.75,6979.9,2117.7,6979.9,850.3,215.9,1545.3,2250.7,902.7,3587.3,2489.9,3392.6,8225.0,21605.0,4.303,4.57,29.38,24.45,11485.46,39897.99,1452.53,4384.75,1023.06,11272.66,6004.84,3240.21,1034.47,2066.553333,7344.254167,1033.393333,302.663333,1636.15,2305.495,8285.868333,15,2022-03-15,MARCH,2022,False,2022-03-15 15:00:00-05:00
2022-03-15 21:00:00+00:00,11693.0,40373.8102,1543.99,4158.21,1070.26,11209.9004,6078.1099,3495.3799,1124.96,6394.1,2099.4,6394.1,734.0,291.4,1501.5,1767.8,782.1,3538.1,2073.9,2856.0,8275.7,21605.0,4.303,4.57,30.36,24.6175,11561.56,40062.05,1426.58,4393.93,1026.53,11145.9,6115.11,3360.02,1032.42,1978.968333,6578.505,901.513333,415.346667,1416.651667,1866.025,8336.4275,16,2022-03-15,MARCH,2022,False,2022-03-15 16:00:00-05:00
2022-03-15 22:00:00+00:00,11852.2998,40787.9594,1535.5,4180.0,1074.5699,11204.5996,6228.1001,3572.3,1140.59,5725.7,2026.5,5725.7,605.3,409.9,1396.3,1287.7,641.9,3368.6,1715.2,2357.1,8271.6,21605.0,4.303,4.57,32.22,23.585,11585.33,40429.64,1400.18,4376.73,1006.02,11163.15,6325.89,3491.32,1081.01,1960.636667,5982.994167,812.236667,607.934167,1327.8,1274.386667,8262.8875,17,2022-03-15,MARCH,2022,False,2022-03-15 17:00:00-05:00
2022-03-15 23:00:00+00:00,11875.4004,41102.0304,1528.78,4204.71,1084.38,11281.2998,6396.4102,3568.25,1162.8,4884.1,1828.8,4884.1,470.1,569.1,1180.6,835.5,494.0,2964.9,1425.2,1919.2,8153.2,21650.0,4.303,4.57,33.08,24.255,11577.4,40706.1,1414.29,4339.58,1002.72,11175.76,6519.18,3511.25,1165.93,1621.521667,4856.813333,611.499167,864.485833,1158.484167,600.82,8220.426667,18,2022-03-15,MARCH,2022,False,2022-03-15 18:00:00-05:00
2022-03-16 00:00:00+00:00,11595.0,41038.5197,1532.8199,4230.48,1073.01,11363.0,6513.5698,3499.22,1231.42,3812.8,1336.4,3812.8,346.5,791.5,862.8,475.6,361.4,2164.4,1287.0,1648.4,5305.9,21594.0,4.303,4.57,47.86,31.14,11413.63,40825.88,1436.85,4296.04,1004.68,11246.97,6660.49,3528.27,1238.95,1153.1575,3714.045833,343.545,1125.683333,887.5575,204.105,5981.951667,19,2022-03-15,MARCH,2022,False,2022-03-15 19:00:00-05:00
2022-03-16 01:00:00+00:00,11447.7002,40977.0599,1540.4301,4280.77,1066.1801,11441.5996,6522.6099,3411.25,1266.52,3193.5,799.7,3193.5,257.5,1188.3,559.9,388.1,267.0,1337.0,1589.5,1856.5,590.8,21594.0,4.303,4.57,149.39,315.95,11315.22,40967.8,1435.47,4349.71,1011.29,11413.77,6720.78,3431.0,1290.55,715.248333,2848.8,176.295,1318.463333,499.973333,138.819167,1066.955,20,2022-03-15,MARCH,2022,False,2022-03-15 20:00:00-05:00
2022-03-16 02:00:00+00:00,11483.5996,41649.549,1575.28,4359.77,1085.38,11748.0996,6613.5498,3463.97,1319.9,3746.3,648.3,3746.3,231.9,1817.6,406.4,642.1,235.7,1034.0,2476.6,2712.3,0.5,21594.0,4.303,4.57,102.7,129.4725,11261.83,41354.53,1479.32,4422.6,1038.5,11695.45,6771.94,3381.04,1303.86,663.534167,3662.175833,196.0575,2059.0625,276.8175,466.706667,0.3575,21,2022-03-15,MARCH,2022,False,2022-03-15 21:00:00-05:00
2022-03-16 03:00:00+00:00,11108.0,40462.9202,1514.29,4366.3701,1047.1801,11386.5,6373.6001,3354.6799,1312.3,4907.9,621.4,4907.9,210.4,2533.6,323.5,1219.0,209.0,927.4,3771.5,3980.5,0.0,21796.0,4.303,4.57,45.06,33.9925,11053.66,40422.42,1489.26,4310.33,1051.26,11386.62,6562.19,3258.63,1310.47,899.409167,5625.903333,147.410833,2825.0,164.479167,1589.6025,0.181667,22,2022-03-15,MARCH,2022,False,2022-03-15 22:00:00-05:00
